location,elevation,slope,soil_type,date,flood_severity,drought_severity,temp_max,temp_min,precipitation,soil_moisture,Watershed,river_flow,groundwater_level,reservoir_level
Yagoua,330,3,silty,2020-08-15,1,0,30.0,23.0,8.7,86.66,1,692,0,97.0
Yagoua,330,3,silty,2020-08-14,1,0,30.0,23.0,9.04,86.66,1,704,0,97.0
Yagoua,330,3,silty,2020-08-13,1,0,30.0,23.0,8.33,86.66,1,692,0,97.5
Yagoua,330,3,silty,2020-08-12,1,0,30.0,23.0,6.23,86.66,1,659,0,97.5
Yagoua,330,3,silty,2020-08-11,1,0,30.0,23.0,5.03,86.66,1,651,0,97.5
Yagoua,330,3,silty,2020-08-10,1,0,30.0,23.0,5.11,86.66,1,651,0,97.5
Yagoua,330,3,silty,2020-08-09,1,0,30.0,23.0,8.12,86.66,1,631,0,97.5
Yagoua,330,3,silty,2020-08-08,1,0,30.0,23.0,10.67,86.66,1,639,0,97.5
Yagoua,330,3,silty,2020-08-07,1,0,30.0,23.0,10.67,86.66,1,639,0,97.5
Yagoua,330,3,silty,2020-08-06,1,0,30.0,23.0,10.67,86.66,1,623,0,97.5
Yagoua,330,3,silty,2020-08-05,1,0,30.0,23.0,10.23,86.66,1,580,0,97.5
Yagoua,330,3,silty,2020-08-04,1,0,32.0,23.0,8.45,86.66,1,561,0,96.0
Yagoua,330,3,silty,2020-08-03,1,0,31.0,23.0,8.45,86.66,1,565,0,96.0
Yagoua,330,3,silty,2020-08-02,1,0,33.0,23.0,6.45,86.66,1,569,0,96.0
Yagoua,330,3,silty,2020-08-01,1,0,34.0,23.0,6.11,86.66,1,561,0,92.0
Yagoua,330,3,silty,2020-07-31,1,0,34.0,23.0,0.0,86.66,1,554,0,92.0
Yagoua,330,3,silty,2020-07-30,1,0,32.0,23.0,7.34,86.66,1,573,0,92.0
Yagoua,330,3,silty,2020-07-29,1,0,31.0,24.0,4.55,86.66,1,592,0,88.0
Yagoua,330,3,silty,2020-07-28,0,0,33.0,24.0,0.0,86.22,1,584,0,88.0
Yagoua,330,3,silty,2020-07-27,0,0,33.0,24.0,9.34,86.22,1,543,0,88.0
Yagoua,330,3,silty,2020-07-26,0,0,33.0,24.0,8.88,86.22,1,485,0,88.0
Yagoua,330,3,silty,2020-07-25,0,0,33.0,24.0,8.07,86.22,1,458,0,87.0
Yagoua,330,3,silty,2020-07-24,0,0,33.0,24.0,6.43,86.22,0,434,0,86.0
Yagoua,330,3,silty,2020-07-23,0,0,33.0,24.0,6.43,86.22,0,370,0,85.0
Yagoua,330,3,silty,2020-07-22,0,0,33.0,24.0,6.43,86.22,0,349,0,85.0
Yagoua,330,3,silty,2020-07-21,0,0,33.0,24.0,6.41,86.22,0,358,0,85.0
Yagoua,330,3,silty,2020-07-20,0,0,33.0,24.0,7.22,86.22,0,373,0,85.0
Yagoua,330,3,silty,2020-07-19,0,0,33.0,24.0,7.08,84.334,0,361,0,83.5
Yagoua,330,3,silty,2020-07-18,0,0,33.0,24.0,6.56,84.334,0,343,0,83.5
Yagoua,330,3,silty,2020-07-17,0,0,33.0,24.0,6.667,84.334,0,343,0,80.0
Yagoua,330,3,silty,2020-07-16,0,0,33.0,24.0,7.54,84.334,0,340,0,79.0
Yagoua,330,3,silty,2020-07-15,0,0,33.0,24.0,0.0,84.334,0,305,0,78.0
Yagoua,330,3,silty,2020-07-14,0,0,33.0,24.0,4.32,84.334,0,274,0,77.0
Yagoua,330,3,silty,2020-07-13,0,0,33.0,24.0,1.09,84.334,0,225,0,77.0
Yagoua,330,3,silty,2020-07-12,0,0,33.0,24.0,1.86,84.334,0,214,0,76.0
Yagoua,330,3,silty,2020-07-11,0,0,33.0,24.0,6.78,84.334,0,198,0,76.0
Yagoua,330,3,silty,2020-07-10,0,0,33.0,24.0,0.0,84.334,0,170,0,76.0
Yagoua,330,3,silty,2020-07-09,0,0,33.0,24.0,9.66,82.334,0,144,0,76.0
Yagoua,330,3,silty,2020-07-08,0,0,33.0,24.0,10.43,79.134,0,131,0,76.0
Yagoua,330,3,silty,2020-07-07,0,0,33.0,24.0,10.21,78.01,0,122,0,74.0
Yagoua,330,3,silty,2020-07-06,0,0,33.0,24.0,7.89,78.01,0,121,0,73.0
Yagoua,330,3,silty,2020-07-05,0,0,33.0,24.0,7.89,78.01,0,117,0,73.0
Yagoua,330,3,silty,2020-07-04,0,0,33.0,24.0,7.89,78.01,0,115,0,73.0
Yagoua,330,3,silty,2020-07-03,0,0,33.0,24.0,6.2,74.64,0,114,0,73.0
Yagoua,330,3,silty,2020-07-02,0,0,33.0,24.0,0.0,74.64,0,115,0,71.0
Yagoua,330,3,silty,2020-07-01,0,0,34.0,24.0,0.0,74.64,0,119,0,70.0
Yagoua,330,3,silty,2020-06-30,0,0,34.0,24.0,5.54,74.64,0,121,0,69.0
Yagoua,330,3,silty,2020-06-29,0,0,35.5,26.0,3.34,74.64,0,124,0,67.5
Yagoua,330,3,silty,2020-06-28,0,0,36.0,26.0,4.32,74.64,0,124,0,67.5
Yagoua,330,3,silty,2020-06-27,0,0,35.0,26.0,5.12,74.64,0,122,0,67.5
Yagoua,330,3,silty,2020-06-26,0,0,34.0,26.0,0.0,72.22,0,110,0,67.5
Yagoua,330,3,silty,2020-06-25,0,0,36.0,26.0,0.0,72.22,0,107,0,65.0
Yagoua,330,3,silty,2020-06-24,0,0,36.5,26.0,0.0,72.22,0,104,0,63.5
Yagoua,330,3,silty,2020-06-23,0,0,36.5,26.0,0.0,72.22,0,98,0,63.5
Yagoua,330,3,silty,2020-06-22,0,0,36.5,26.0,6.67,72.22,0,90,0,63.5
Yagoua,330,3,silty,2020-06-21,0,0,36.5,26.0,6.1,72.22,0,62,0,62.0
Yagoua,330,3,silty,2020-06-20,0,0,36.5,26.0,2.74,69.01,0,55,0,62.0
Yagoua,330,3,silty,2020-06-19,0,0,36.5,26.0,2.76,69.01,0,52,0,62.0
Yagoua,330,3,silty,2020-06-18,0,0,36.5,26.0,0.0,69.01,0,46,0,62.0
Yagoua,330,3,silty,2020-06-17,0,0,36.5,26.0,0.0,69.01,0,42,0,62.0
Yagoua,330,3,silty,2020-06-16,0,1,36.5,26.0,4.1,62.23,0,43,0,61.0
Yagoua,330,3,silty,2020-06-15,0,1,36.5,26.0,7.2,62.23,0,43,0,61.0
Yagoua,330,3,silty,2020-06-14,0,1,36.5,26.0,0.0,62.23,0,42,0,61.0
Yagoua,330,3,silty,2020-06-13,0,1,36.5,26.0,0.0,56.43,0,42,0,61.0
Yagoua,330,3,silty,2020-06-12,0,1,36.5,26.0,0.0,56.43,0,43,0,59.5
Yagoua,330,3,silty,2020-06-11,0,1,36.5,26.0,0.0,56.43,0,43,0,59.5
Yagoua,330,3,silty,2020-06-10,0,1,36.5,26.0,3.5,56.43,0,44,0,59.5
Yagoua,330,3,silty,2020-06-09,0,1,36.5,26.0,6.8,56.43,0,45,0,59.5
Yagoua,330,3,silty,2020-06-08,0,1,36.5,26.0,0.0,51.45,0,44,0,59.5
Yagoua,330,3,silty,2020-06-07,0,1,36.5,26.0,0.0,51.45,0,44,0,59.5
Yagoua,330,3,silty,2020-06-06,0,1,38.5,26.0,0.0,51.45,0,43,0,59.5
Yagoua,330,3,silty,2020-06-05,0,1,36.5,26.0,4.12,51.45,0,41,0,59.5
Yagoua,330,3,silty,2020-06-04,0,1,36.5,26.0,3.2,51.45,0,41,0,59.5
Yagoua,330,3,silty,2020-06-03,0,1,36.5,29.0,0.0,51.45,0,41,0,59.5
Yagoua,330,3,silty,2020-06-02,0,1,36.5,29.0,3.57,47.88,0,40,0,59.5
Yagoua,330,3,silty,2020-06-01,0,1,36.5,29.0,0.0,47.88,0,40,0,59.5
Yagoua,330,3,silty,2020-05-31,0,1,38.5,29.0,0.0,47.88,0,42,0,59.5
Yagoua,330,3,silty,2020-05-30,0,1,38.5,29.0,0.0,47.88,0,41,0,59.5
Yagoua,330,3,silty,2020-05-29,0,1,38.5,29.0,0.0,47.88,0,40,0,59.5
Yagoua,330,3,silty,2020-05-28,0,1,39.0,29.0,0.0,43.23,0,40,0,59.5
Yagoua,330,3,silty,2020-05-27,0,1,39.0,29.0,0.0,43.23,0,40,0,59.5
Yagoua,330,3,silty,2020-05-26,0,1,39.0,29.0,0.0,43.23,0,41,0,59.5
Yagoua,330,3,silty,2020-05-25,0,1,39.0,29.0,0.0,43.23,0,39,0,59.5
Yagoua,330,3,silty,2020-05-24,0,1,39.0,29.0,0.0,35.55,0,38,0,59.5
Yagoua,330,3,silty,2020-05-23,0,1,39.0,29.0,0.0,33.43,0,37,0,59.5
Yagoua,330,3,silty,2020-05-22,0,1,39.0,29.0,0.0,29.02,0,34,0,59.5
Yagoua,330,3,silty,2020-05-21,0,1,39.0,29.0,0.0,29.02,0,31,0,59.5
Yagoua,330,3,silty,2020-05-20,0,1,39.0,29.0,0.0,26.55,0,30,0,59.5
Yagoua,330,3,silty,2020-05-19,0,1,39.0,29.0,0.0,26.55,0,-999,0,59.5
Yagoua,330,3,silty,2020-05-18,0,1,39.0,29.0,0.0,24.33,0,-999,0,59.5
Yagoua,330,3,silty,2020-05-17,0,1,39.0,29.0,0.0,21.76,0,-999,0,59.5
Yagoua,330,3,silty,2020-05-16,0,1,39.0,29.0,0.0,18.44,0,-999,0,59.5
Yagoua,330,3,silty,2020-05-15,0,1,39.0,29.0,0.0,18.44,0,-999,0,59.5
Yagoua,330,3,silty,2020-05-14,0,1,39.0,29.0,0.0,18.44,0,-999,0,59.5
Yagoua,330,3,silty,2020-05-13,0,1,39.0,29.0,0.0,18.44,0,-999,0,59.5
Yagoua,330,3,silty,2020-05-12,0,1,39.0,29.0,0.0,18.44,0,-999,0,59.5
Yagoua,330,3,silty,2020-05-11,0,1,39.0,29.0,0.0,18.44,0,-999,0,59.5
Yagoua,330,3,silty,2020-05-10,0,1,39.0,29.0,0.0,18.44,0,-999,0,27.0
Yagoua,330,3,silty,2020-05-09,0,1,39.0,29.0,0.0,15.38,0,-999,0,27.0
Yagoua,330,3,silty,2020-05-08,0,1,39.0,29.0,0.0,14.22,0,-999,0,27.0
Yagoua,330,3,silty,2020-05-07,0,1,39.0,29.0,0.0,8.88,0,-999,0,27.0
Yagoua,330,3,silty,2020-05-06,0,1,39.0,29.0,0.0,8.88,0,-999,0,27.0
Yagoua,330,3,silty,2020-05-05,0,1,39.0,28.0,0.0,8.88,0,-999,0,27.0
Yagoua,330,3,silty,2020-05-04,0,1,39.0,28.0,0.0,8.88,0,-999,0,27.0
Yagoua,330,3,silty,2020-05-03,0,1,39.0,28.0,0.0,8.88,0,-999,0,27.0
Yagoua,330,3,silty,2020-05-02,0,1,39.0,28.0,0.0,8.88,0,-999,0,27.0
Yagoua,330,3,silty,2020-05-01,0,1,41.0,28.0,0.0,8.88,0,-999,0,27.0
Yagoua,330,3,silty,2020-04-30,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2020-04-29,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2020-04-28,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2020-04-27,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2020-04-26,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2020-04-25,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2020-04-24,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.5
Yagoua,330,3,silty,2020-04-23,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.5
Yagoua,330,3,silty,2020-04-22,0,1,41.0,28.0,0.0,8.88,0,47,0,28.5
Yagoua,330,3,silty,2020-04-21,0,1,41.0,28.0,0.0,8.88,0,45,0,28.5
Yagoua,330,3,silty,2020-04-20,0,1,41.0,28.0,0.0,8.88,0,44,0,28.5
Yagoua,330,3,silty,2020-04-19,0,1,41.0,28.0,0.0,8.88,0,41,0,28.5
Yagoua,330,3,silty,2020-04-18,0,1,41.0,28.0,0.0,8.88,0,42,0,28.5
Yagoua,330,3,silty,2020-04-17,0,1,41.0,28.0,0.0,8.88,0,43,0,28.5
Yagoua,330,3,silty,2020-04-16,0,1,41.0,28.0,0.0,8.88,0,45,0,29.5
Yagoua,330,3,silty,2020-04-15,0,1,41.0,28.0,0.0,8.88,0,47,0,29.5
Yagoua,330,3,silty,2020-04-14,0,1,41.0,28.0,0.0,8.88,0,47,0,29.5
Yagoua,330,3,silty,2020-04-13,0,1,41.0,28.0,0.0,8.88,0,45,0,29.5
Yagoua,330,3,silty,2020-04-12,0,1,41.0,28.0,0.0,8.88,0,38,0,29.5
Yagoua,330,3,silty,2020-04-11,0,1,41.0,28.0,0.0,8.88,0,28,0,29.5
Yagoua,330,3,silty,2020-04-10,0,1,41.0,28.0,0.0,8.88,0,26,0,29.5
Yagoua,330,3,silty,2020-04-09,0,1,41.0,28.0,0.0,8.88,0,25,0,29.5
Yagoua,330,3,silty,2020-04-08,0,1,41.0,28.0,0.0,8.88,0,23,0,31.0
Yagoua,330,3,silty,2020-04-07,0,1,41.0,28.0,0.0,8.88,0,21,0,31.0
Yagoua,330,3,silty,2020-04-06,0,1,41.0,28.0,0.0,8.88,0,19,0,31.0
Yagoua,330,3,silty,2020-04-05,0,1,41.0,28.0,0.0,8.88,0,17,0,31.0
Yagoua,330,3,silty,2020-04-04,0,1,41.0,25.0,0.0,8.88,0,16,0,31.0
Yagoua,330,3,silty,2020-04-03,0,1,41.0,25.0,0.0,8.88,0,15,0,31.0
Yagoua,330,3,silty,2020-04-02,0,1,41.0,25.0,0.0,8.88,0,15,0,31.0
Yagoua,330,3,silty,2020-04-01,0,1,40.0,25.0,0.0,8.88,0,14,0,31.0
Yagoua,330,3,silty,2020-03-31,0,1,40.0,25.0,0.0,8.88,0,14,0,31.0
Yagoua,330,3,silty,2020-03-30,0,1,40.0,25.0,0.0,8.88,0,13,0,31.0
Yagoua,330,3,silty,2020-03-29,0,1,40.0,25.0,0.0,8.88,0,13,0,31.0
Yagoua,330,3,silty,2020-03-28,0,1,40.0,25.0,0.0,8.88,0,13,0,32.0
Yagoua,330,3,silty,2020-03-27,0,1,40.0,25.0,0.0,8.88,0,13,0,32.0
Yagoua,330,3,silty,2020-03-26,0,1,40.0,25.0,0.0,8.88,0,13,0,32.0
Yagoua,330,3,silty,2020-03-25,0,1,40.0,25.0,0.0,8.88,0,13,0,32.0
Yagoua,330,3,silty,2020-03-24,0,1,40.0,25.0,0.0,8.88,0,14,0,32.0
Yagoua,330,3,silty,2020-03-23,0,1,40.0,25.0,0.0,8.88,0,14,0,32.0
Yagoua,330,3,silty,2020-03-22,0,1,40.0,25.0,0.0,8.88,0,14,0,32.0
Yagoua,330,3,silty,2020-03-21,0,1,40.0,25.0,0.0,8.88,0,15,0,32.0
Yagoua,330,3,silty,2020-03-20,0,1,40.0,25.0,0.0,8.88,0,15,0,32.0
Yagoua,330,3,silty,2020-03-19,0,1,40.0,25.0,0.0,8.88,0,15,0,32.0
Yagoua,330,3,silty,2020-03-18,0,1,40.0,25.0,0.0,8.88,0,15,0,32.0
Yagoua,330,3,silty,2020-03-17,0,1,40.0,25.0,0.0,8.88,0,15,0,32.0
Yagoua,330,3,silty,2020-03-16,0,1,40.0,25.0,0.0,8.88,0,15,0,32.0
Yagoua,330,3,silty,2020-03-15,0,1,40.0,25.0,0.0,8.88,0,16,0,32.0
Yagoua,330,3,silty,2020-03-14,0,1,40.0,25.0,0.0,8.88,0,16,0,32.0
Yagoua,330,3,silty,2020-03-13,0,1,40.0,25.0,0.0,8.88,0,17,0,32.0
Yagoua,330,3,silty,2020-03-12,0,1,40.0,25.0,0.0,8.88,0,17,0,32.0
Yagoua,330,3,silty,2020-03-11,0,1,40.0,25.0,0.0,8.88,0,17,0,32.0
Yagoua,330,3,silty,2020-03-10,0,1,40.0,25.0,0.0,8.88,0,17,0,32.0
Yagoua,330,3,silty,2020-03-09,0,1,40.0,25.0,0.0,8.88,0,17,0,33.5
Yagoua,330,3,silty,2020-03-08,0,1,40.0,25.0,0.0,8.88,0,18,0,33.5
Yagoua,330,3,silty,2020-03-07,0,1,40.0,25.0,0.0,8.88,0,18,0,33.5
Yagoua,330,3,silty,2020-03-06,0,1,40.0,25.0,0.0,8.88,0,19,0,33.5
Yagoua,330,3,silty,2020-03-05,0,1,40.0,25.0,0.0,8.88,0,19,0,33.5
Yagoua,330,3,silty,2020-03-04,0,1,40.0,25.0,0.0,8.88,0,20,0,33.5
Yagoua,330,3,silty,2020-03-03,0,1,37.0,25.0,0.0,8.88,0,20,0,33.5
Yagoua,330,3,silty,2020-03-02,0,1,37.0,25.0,0.0,8.88,0,20,0,33.5
Yagoua,330,3,silty,2020-03-01,0,1,37.0,25.0,0.0,8.88,0,20,0,33.5
Yagoua,330,3,silty,2020-02-29,0,1,37.0,25.0,0.0,8.88,0,20,0,33.5
Yagoua,330,3,silty,2020-02-28,0,1,37.0,25.0,0.0,8.88,0,20,0,33.5
Yagoua,330,3,silty,2020-02-27,0,1,37.0,25.0,0.0,8.88,0,21,0,33.5
Yagoua,330,3,silty,2020-02-26,0,1,37.0,21.0,0.0,8.88,0,21,0,33.5
Yagoua,330,3,silty,2020-02-25,0,1,37.0,21.0,0.0,8.88,0,22,0,33.5
Yagoua,330,3,silty,2020-02-24,0,1,37.0,21.0,0.0,8.88,0,23,0,33.5
Yagoua,330,3,silty,2020-02-23,0,1,37.0,21.0,0.0,8.88,0,23,0,35.0
Yagoua,330,3,silty,2020-02-22,0,1,37.0,21.0,0.0,8.88,0,24,0,35.0
Yagoua,330,3,silty,2020-02-21,0,1,37.0,21.0,0.0,8.88,0,24,0,35.0
Yagoua,330,3,silty,2020-02-20,0,1,37.0,21.0,0.0,8.88,0,25,0,35.0
Yagoua,330,3,silty,2020-02-19,0,1,37.0,21.0,0.0,8.88,0,25,0,35.0
Yagoua,330,3,silty,2020-02-18,0,1,37.0,21.0,0.0,8.88,0,25,0,35.0
Yagoua,330,3,silty,2020-02-17,0,1,37.0,21.0,0.0,8.88,0,25,0,35.0
Yagoua,330,3,silty,2020-02-16,0,1,37.0,21.0,0.0,8.88,0,26,0,35.0
Yagoua,330,3,silty,2020-02-15,0,1,37.0,21.0,0.0,8.88,0,26,0,35.0
Yagoua,330,3,silty,2020-02-14,0,1,37.0,21.0,0.0,8.88,1,27,0,37.0
Yagoua,330,3,silty,2020-02-13,0,1,37.0,21.0,0.0,8.88,1,27,0,38.0
Yagoua,330,3,silty,2020-02-12,0,1,37.0,21.0,0.0,8.88,1,28,0,38.0
Yagoua,330,3,silty,2020-02-11,0,1,37.0,21.0,0.0,10.35,1,28,0,38.0
Yagoua,330,3,silty,2020-02-10,0,1,37.0,21.0,0.0,10.35,1,29,0,38.0
Yagoua,330,3,silty,2020-02-09,0,1,37.0,21.0,0.0,10.35,1,29,0,38.0
Yagoua,330,3,silty,2020-02-08,0,1,37.0,21.0,0.0,10.35,1,30,0,38.0
Yagoua,330,3,silty,2020-02-07,0,1,37.0,21.0,0.0,10.35,1,31,0,38.0
Yagoua,330,3,silty,2020-02-06,0,1,37.0,21.0,0.0,10.35,0,31,0,40.0
Yagoua,330,3,silty,2020-02-05,0,1,37.0,21.0,0.0,10.35,1,32,0,40.0
Yagoua,330,3,silty,2020-02-04,0,1,37.0,19.0,0.0,10.35,1,33,0,40.0
Yagoua,330,3,silty,2020-02-03,0,1,37.0,19.0,0.0,10.35,1,34,0,40.0
Yagoua,330,3,silty,2020-02-02,0,1,37.0,19.0,0.0,10.35,1,32,0,40.0
Yagoua,330,3,silty,2020-02-01,0,1,37.0,19.0,0.0,10.35,1,33,0,41.0
Yagoua,330,3,silty,2020-01-31,0,1,37.0,19.0,0.0,10.35,1,34,0,41.0
Yagoua,330,3,silty,2020-01-30,0,1,37.0,19.0,0.0,10.35,0,35,0,41.0
Yagoua,330,3,silty,2020-01-29,0,1,37.0,19.0,0.0,10.35,0,35,0,41.0
Yagoua,330,3,silty,2020-01-28,0,1,37.0,19.0,0.0,12.14,1,35,0,42.0
Yagoua,330,3,silty,2020-01-27,0,1,37.0,19.0,0.0,12.14,1,36,0,42.0
Yagoua,330,3,silty,2020-01-26,0,1,33.0,19.0,0.0,12.14,1,36,0,42.0
Yagoua,330,3,silty,2020-01-25,0,1,33.0,19.0,0.0,12.14,1,36,0,42.0
Yagoua,330,3,silty,2020-01-24,0,1,33.0,19.0,0.0,12.14,1,36,0,42.0
Yagoua,330,3,silty,2020-01-23,0,1,33.0,19.0,0.0,12.14,1,36,0,42.0
Yagoua,330,3,silty,2020-01-22,0,1,33.0,19.0,0.0,12.14,1,37,0,42.0
Yagoua,330,3,silty,2020-01-21,0,1,33.0,19.0,0.0,12.14,1,37,0,42.0
Yagoua,330,3,silty,2020-01-20,0,1,33.0,19.0,0.0,12.14,0,38,0,42.0
Yagoua,330,3,silty,2020-01-19,0,1,33.0,19.0,0.0,12.14,0,38,0,44.5
Yagoua,330,3,silty,2020-01-18,0,1,33.0,19.0,0.0,12.14,0,39,0,44.5
Yagoua,330,3,silty,2020-01-17,0,1,33.0,19.0,0.0,12.14,0,39,0,44.5
Yagoua,330,3,silty,2020-01-16,0,1,33.0,19.0,0.0,14.78,1,40,0,44.5
Yagoua,330,3,silty,2020-01-15,0,1,33.0,19.0,0.0,14.78,1,40,0,44.5
Yagoua,330,3,silty,2020-01-14,0,1,33.0,19.0,0.0,14.78,1,41,0,44.5
Yagoua,330,3,silty,2020-01-13,0,1,33.0,19.0,0.0,14.78,1,41,0,44.5
Yagoua,330,3,silty,2020-01-12,0,1,33.0,19.0,0.0,14.78,1,42,0,44.5
Yagoua,330,3,silty,2020-01-11,0,1,33.0,19.0,0.0,14.78,1,43,0,44.5
Yagoua,330,3,silty,2020-01-10,0,1,33.0,19.0,0.0,14.78,1,44,0,44.5
Yagoua,330,3,silty,2020-01-09,0,1,33.0,19.0,0.0,14.78,1,44,0,44.5
Yagoua,330,3,silty,2020-01-08,0,1,33.0,19.0,0.0,14.78,1,45,0,46.0
Yagoua,330,3,silty,2020-01-07,0,1,33.0,19.0,0.0,17.65,1,46,0,46.0
Yagoua,330,3,silty,2020-01-06,0,1,33.0,19.0,0.0,17.65,1,46,0,46.0
Yagoua,330,3,silty,2020-01-05,0,1,33.0,19.0,0.0,17.65,1,47,0,46.0
Yagoua,330,3,silty,2020-01-04,0,1,33.0,19.0,0.0,17.65,1,47,0,46.0
Yagoua,330,3,silty,2020-01-03,0,1,33.0,19.0,0.0,17.65,1,49,0,47.0
Yagoua,330,3,silty,2020-01-02,0,1,33.0,19.0,0.0,17.65,1,50,0,47.0
Yagoua,330,3,silty,2020-01-01,0,1,33.0,19.0,0.0,17.65,1,50,0,47.0
Yagoua,330,3,silty,2019-12-31,0,1,33.0,19.0,0.0,19.56,1,51,0,47.0
Yagoua,330,3,silty,2019-12-30,0,1,33.0,19.0,0.0,19.56,1,51,0,47.0
Yagoua,330,3,silty,2019-12-29,0,1,33.0,19.0,0.0,19.56,1,52,0,49.0
Yagoua,330,3,silty,2019-12-28,0,1,33.0,19.0,0.0,19.56,1,53,0,49.0
Yagoua,330,3,silty,2019-12-27,0,1,33.0,19.0,0.0,22.22,1,53,0,49.0
Yagoua,330,3,silty,2019-12-26,0,1,33.0,19.0,0.0,22.22,1,55,0,51.5
Yagoua,330,3,silty,2019-12-25,0,1,33.0,19.0,0.0,22.22,1,56,0,51.5
Yagoua,330,3,silty,2019-12-24,0,1,33.0,19.0,0.0,22.22,1,57,0,51.5
Yagoua,330,3,silty,2019-12-23,0,1,33.0,19.0,0.0,22.22,1,58,0,51.5
Yagoua,330,3,silty,2019-12-22,0,1,33.0,20.0,0.0,22.22,1,58,0,54.0
Yagoua,330,3,silty,2019-12-21,0,1,33.0,20.0,0.0,22.22,1,58,0,54.0
Yagoua,330,3,silty,2019-12-20,0,1,33.0,20.0,0.0,24.55,1,60,0,54.0
Yagoua,330,3,silty,2019-12-19,0,1,33.0,20.0,0.0,24.55,1,60,0,54.0
Yagoua,330,3,silty,2019-12-18,0,1,33.0,20.0,0.0,24.55,1,61,0,56.0
Yagoua,330,3,silty,2019-12-17,0,1,33.0,20.0,0.0,24.55,1,61,0,56.0
Yagoua,330,3,silty,2019-12-16,0,1,33.0,20.0,0.0,24.55,1,62,0,56.0
Yagoua,330,3,silty,2019-12-15,0,1,33.0,20.0,0.0,24.55,1,62,0,56.0
Yagoua,330,3,silty,2019-12-14,0,1,33.0,20.0,0.0,24.55,1,-999,0,58.0
Yagoua,330,3,silty,2019-12-13,0,1,33.0,20.0,0.0,26.31,1,-999,0,58.0
Yagoua,330,3,silty,2019-12-12,0,1,33.0,20.0,0.0,26.31,1,-999,0,58.0
Yagoua,330,3,silty,2019-12-11,0,1,33.0,20.0,0.0,26.31,1,-999,0,58.0
Yagoua,330,3,silty,2019-12-10,0,1,33.0,20.0,0.0,26.31,1,-999,0,59.0
Yagoua,330,3,silty,2019-12-09,0,1,33.0,20.0,0.0,26.31,1,-999,0,59.0
Yagoua,330,3,silty,2019-12-08,0,1,33.0,20.0,0.0,26.31,1,-999,0,59.0
Yagoua,330,3,silty,2019-12-07,0,1,33.0,20.0,0.0,28.12,1,-999,0,59.0
Yagoua,330,3,silty,2019-12-06,0,1,33.0,20.0,0.0,31.12,1,-999,0,59.0
Yagoua,330,3,silty,2019-12-05,0,1,33.0,20.0,0.0,31.12,1,76,0,59.0
Yagoua,330,3,silty,2019-12-04,0,1,33.0,20.0,0.0,31.12,1,77,0,61.0
Yagoua,330,3,silty,2019-12-03,0,1,36.0,20.0,0.0,31.12,1,79,0,61.0
Yagoua,330,3,silty,2019-12-02,0,1,36.0,20.0,0.0,31.12,1,80,0,61.0
Yagoua,330,3,silty,2019-12-01,0,1,36.0,20.0,0.0,34.12,1,83,0,61.0
Yagoua,330,3,silty,2019-11-30,0,1,36.0,20.0,0.0,34.12,1,84,0,61.0
Yagoua,330,3,silty,2019-11-29,0,1,36.0,20.0,0.0,34.12,1,84,0,61.0
Yagoua,330,3,silty,2019-11-28,0,1,36.0,20.0,0.0,36.09,1,86,0,61.0
Yagoua,330,3,silty,2019-11-27,0,1,36.0,23.0,0.0,36.09,1,87,0,61.0
Yagoua,330,3,silty,2019-11-26,0,1,36.0,23.0,0.0,36.09,1,89,0,63.5
Yagoua,330,3,silty,2019-11-25,0,1,36.0,23.0,0.0,36.09,1,89,0,63.5
Yagoua,330,3,silty,2019-11-24,0,1,36.0,23.0,0.0,41.67,1,90,0,63.5
Yagoua,330,3,silty,2019-11-23,0,1,36.0,23.0,0.0,41.67,1,92,0,63.5
Yagoua,330,3,silty,2019-11-22,0,1,36.0,23.0,0.0,41.67,1,94,0,63.5
Yagoua,330,3,silty,2019-11-21,0,1,36.0,23.0,0.0,41.67,1,95,0,63.5
Yagoua,330,3,silty,2019-11-20,0,0,36.0,23.0,0.0,41.67,1,97,0,63.5
Yagoua,330,3,silty,2019-11-19,0,0,36.0,23.0,0.0,45.77,1,98,0,65.0
Yagoua,330,3,silty,2019-11-18,0,0,36.0,23.0,0.0,45.77,1,102,0,65.0
Yagoua,330,3,silty,2019-11-17,0,0,36.0,23.0,0.0,45.77,1,104,0,65.0
Yagoua,330,3,silty,2019-11-16,0,0,36.0,23.0,0.0,45.77,1,105,0,65.0
Yagoua,330,3,silty,2019-11-15,0,0,36.0,23.0,0.0,45.77,1,107,0,65.0
Yagoua,330,3,silty,2019-11-14,0,0,36.0,23.0,0.0,34.42,1,112,0,67.0
Yagoua,330,3,silty,2019-11-13,0,0,36.0,23.0,0.0,49.42,1,115,0,67.0
